,event_id,event_ts,requester_email,channel,market_raw,issue_type
2889,2890,2026-01-01 22:23:22,user10093@example.com,DIRECT,UNITED STATES,LOGIN
2890,2891,2026-01-17 23:14:01,user10186@example.com,DIRECT,Espa~na,BUG
2891,2892,2026-01-02 02:05:06,user10125@alliances.net,PARTNER, Canada,BILLING
2892,2893,2026-01-03 09:28:43,user10135@alliances.net,PARTNER,Mexico,BILLING
2893,2894,2026-01-06 20:31:33,user10062@alliances.net,PARTNER,CANADA ,LOGIN
2894,2895,2026-01-09 04:08:10,user10150@example.com,DIRECT,UNITED STATES,HOWTO
2895,2896,2026-01-04 23:30:14,user10079@example.com,DIRECT,United States,LOGIN
2896,2897,2026-01-02 18:41:31,user10042@example.com,DIRECT, Canada,BILLING
2897,2898,2026-01-13 17:03:38,user10165@example.com,DIRECT, España ,LOGIN
2898,2899,2026-01-14 16:31:51,user10126@example.com,DIRECT,España,BUG
2899,2900,2026-01-03 03:12:26,user10103@example.com,DIRECT,Bra~sil,BUG
2900,2901,2026-01-02 12:04:40,user10156@partner-mail.com,PARTNER,United States,BUG
2901,2902,2026-01-02 23:56:26,user10131@reseller.co,PARTNER,México,HOWTO
2902,2903,2026-01-05 08:49:26,user10167@example.com,DIRECT,United States,LOGIN
2903,2904,2026-01-10 19:13:44,user10092@example.com,DIRECT,México,LOGIN
2904,2905,2026-01-16 14:38:39,user10219@example.com,DIRECT, México ,HOWTO
2905,2906,2026-01-02 05:02:26,user10122@example.com,DIRECT, Canada,LOGIN
2906,2907,2026-01-03 07:10:09,user10103@reseller.co,PARTNER,Espana,BUG
2907,2908,2026-01-15 23:17:28,user10197@example.com,DIRECT, México ,HOWTO
2908,2909,2026-01-08 03:41:10,user10219@example.com,DIRECT,Mexico,BUG
2909,2910,2026-01-06 02:04:11,user10058@example.com,DIRECT,Brasil,HOWTO
2910,2911,2026-01-16 03:03:57,user10051@alliances.net,PARTNER,Bra~sil,BILLING
2911,2912,2026-01-06 03:06:57,user10114@partner-mail.com,PARTNER, España ,BUG
2912,2913,2026-01-16 12:46:05,user10015@example.com,DIRECT,United States,BUG
2913,2914,2026-01-11 00:21:32,user10151@example.com,DIRECT,UNITED STATES,LOGIN
2914,2915,2026-01-04 23:50:47,user10149@example.com,DIRECT,Espana,LOGIN
2915,2916,2026-01-18 14:12:58,user10019@example.com,DIRECT,Bra~sil,LOGIN
2916,2917,2026-01-16 16:56:38,user10059@alliances.net,PARTNER,CANADA ,HOWTO
2917,2918,2026-01-06 09:41:33,user10211@example.com,DIRECT,Brasil,LOGIN
2918,2919,2026-01-12 10:09:36,user10039@example.com,DIRECT,México,BILLING
2919,2920,2026-01-05 02:03:27,user10109@example.com,DIRECT, Canada,BUG
2920,2921,2026-01-05 08:10:58,user10149@example.com,DIRECT,España,HOWTO
2921,2922,2026-01-07 11:50:00,user10053@example.com,DIRECT,United States,LOGIN
2922,2923,2026-01-07 02:02:39,user10074@reseller.co,PARTNER,España,BILLING
2923,2924,2026-01-15 21:08:35,user10167@example.com,DIRECT,Espa~na,BUG
2924,2925,2026-01-06 11:56:14,user10093@example.com,DIRECT,Bra~sil,BUG
2925,2926,2026-01-17 02:12:38,user10179@example.com,DIRECT, España ,BUG
2926,2927,2026-01-12 07:18:16,user10013@example.com,DIRECT,CANADA ,BILLING
2927,2928,2026-01-03 15:19:58,user10138@example.com,DIRECT,UNITED STATES,BILLING
2928,2929,2026-01-02 16:30:33,user10074@example.com,DIRECT,Espana,HOWTO
2929,2930,2026-01-01 04:02:50,user10201@example.com,DIRECT,Bra~sil,BUG
2930,2931,2026-01-17 08:28:03,user10096@example.com,DIRECT,Espana,LOGIN
2931,2932,2026-01-06 12:15:29,user10019@alliances.net,PARTNER,United States,BILLING
2932,2933,2026-01-07 19:42:00,user10184@example.com,DIRECT,Espa~na,LOGIN
2933,2934,2026-01-06 08:13:29,user10116@partner-mail.com,PARTNER,Mexico,LOGIN
2934,2935,2026-01-14 16:09:25,user10013@example.com,DIRECT,Bra~sil,BILLING
2935,2936,2026-01-14 06:37:11,user10163@example.com,DIRECT,UNITED STATES,BUG
2936,2937,2026-01-14 13:29:52,user10128@reseller.co,PARTNER,Brasil,BILLING
2937,2938,2026-01-13 00:17:37,user10201@partner-mail.com,PARTNER,Me~xico,HOWTO
2938,2939,2026-01-15 13:26:25,user10154@example.com,DIRECT,Espana,BILLING
2939,2940,2026-01-14 13:52:54,user10141@example.com,DIRECT,CANADA ,HOWTO
2940,2941,2026-01-04 19:36:09,user10048@example.com,DIRECT, Canada,LOGIN
2941,2942,2026-01-08 10:38:33,user10132@example.com,DIRECT,United States,LOGIN
2942,2943,2026-01-04 03:40:18,user10037@partner-mail.com,PARTNER,Espa~na,BUG
2943,2944,2026-01-08 16:35:32,user10085@example.com,DIRECT, México ,BUG
2944,2945,2026-01-14 18:07:03,user10095@example.com,DIRECT,Espana,BILLING
2945,2946,2026-01-17 04:26:01,user10125@example.com,DIRECT,México,HOWTO
2946,2947,2026-01-16 20:51:43,user10046@example.com,DIRECT,Me~xico,BUG
2947,2948,2026-01-01 23:36:24,user10122@example.com,DIRECT,Me~xico,BUG
2948,2949,2026-01-06 10:01:08,user10071@example.com,DIRECT,México,LOGIN
2949,2950,2026-01-01 00:28:27,user10199@example.com,DIRECT,España,HOWTO
2950,2951,2026-01-08 17:21:19,user10217@example.com,DIRECT,España,BUG
2951,2952,2026-01-01 04:42:07,user10181@example.com,DIRECT,España,BILLING
2952,2953,2026-01-15 02:20:29,user10051@example.com,DIRECT, España ,HOWTO
2953,2954,2026-01-15 15:23:49,user10162@example.com,DIRECT,UNITED STATES,BUG
2954,2955,2026-01-18 16:56:09,user10216@example.com,DIRECT,Me~xico,LOGIN
2955,2956,2026-01-10 03:12:57,user10203@partner-mail.com,PARTNER,Bra~sil,BILLING
2956,2957,2026-01-05 02:34:47,user10192@partner-mail.com,PARTNER,United States,BILLING
2957,2958,2026-01-13 06:15:11,user10014@example.com,DIRECT,España,BILLING
2958,2959,2026-01-04 06:43:18,user10033@example.com,DIRECT,Bra~sil,LOGIN
2959,2960,2026-01-12 12:02:28,user10169@example.com,DIRECT,Brasil,BUG
2960,2961,2026-01-12 00:20:55,user10067@example.com,DIRECT,CANADA ,BILLING
2961,2962,2026-01-15 18:09:08,user10101@alliances.net,PARTNER, España ,BUG
2962,2963,2026-01-08 17:14:05,user10106@example.com,DIRECT, México ,BUG
2963,2964,2026-01-10 20:44:51,user10165@example.com,DIRECT,CANADA ,LOGIN
2964,2965,2026-01-16 19:53:43,user10163@example.com,DIRECT,España,LOGIN
2965,2966,2026-01-06 07:36:09,user10065@example.com,DIRECT,México,BILLING
2966,2967,2026-01-16 14:12:11,user10174@example.com,DIRECT,Espana,BUG
2967,2968,2026-01-03 15:47:07,user10102@example.com,DIRECT,Espana,BILLING
2968,2969,2026-01-17 15:58:03,user10128@example.com,DIRECT,Espana,LOGIN
2969,2970,2026-01-08 00:33:19,user10181@example.com,DIRECT,Bra~sil,BUG
2970,2971,2026-01-07 18:02:30,user10062@example.com,DIRECT,Mexico,BUG
2971,2972,2026-01-04 21:22:30,user10007@example.com,DIRECT,UNITED STATES,LOGIN
2972,2973,2026-01-09 07:46:10,user10144@example.com,DIRECT,Mexico,BUG
2973,2974,2026-01-17 16:07:17,user10064@example.com,DIRECT, Canada,LOGIN
2974,2975,2026-01-18 04:32:33,user10057@example.com,DIRECT, México ,HOWTO
2975,2976,2026-01-14 21:39:12,user10107@example.com,DIRECT,UNITED STATES,BILLING
2976,2977,2026-01-18 03:54:20,user10192@example.com,DIRECT, México ,BUG
2977,2978,2026-01-06 05:02:57,user10187@example.com,DIRECT,España,LOGIN
2978,2979,2026-01-16 07:28:45,user10160@example.com,DIRECT,Mexico,LOGIN
2979,2980,2026-01-10 11:55:11,user10059@example.com,DIRECT,Mexico,BILLING
2980,2981,2026-01-01 11:59:04,user10207@partner-mail.com,PARTNER,Brasil,LOGIN
2981,2982,2026-01-09 17:50:57,user10181@partner-mail.com,PARTNER, Canada,BILLING
2982,2983,2026-01-18 17:46:21,user10008@partner-mail.com,PARTNER,España,BUG
2983,2984,2026-01-11 00:36:21,user10053@example.com,DIRECT,Me~xico,BUG
2984,2985,2026-01-04 08:24:06,user10026@partner-mail.com,PARTNER,United States,BUG
2985,2986,2026-01-18 20:11:11,user10066@alliances.net,PARTNER,Espa~na,HOWTO
2986,2987,2026-01-18 06:57:14,user10148@example.com,DIRECT, México ,LOGIN
2987,2988,2026-01-05 16:59:13,user10121@reseller.co,PARTNER,Mexico,BUG
2988,2989,2026-01-12 08:00:23,user10032@alliances.net,PARTNER,Me~xico,HOWTO
2989,2990,2026-01-12 18:54:49,user10143@example.com,DIRECT, España ,LOGIN
2990,2991,2026-01-01 14:34:02,user10130@example.com,DIRECT,United States,BUG
2991,2992,2026-01-10 03:54:00,user10193@example.com,DIRECT,Bra~sil,BUG
2992,2993,2026-01-02 10:02:26,user10068@example.com,DIRECT,Brasil,BILLING
2993,2994,2026-01-18 18:38:56,user10193@example.com,DIRECT, Canada,HOWTO
2994,2995,2026-01-01 03:56:50,user10144@example.com,DIRECT, México ,LOGIN
2995,2996,2026-01-04 13:36:27,user10055@partner-mail.com,PARTNER, Canada,BUG
2996,2997,2026-01-06 23:47:11,user10071@alliances.net,PARTNER,United States,BILLING
2997,2998,2026-01-12 03:35:52,user10164@example.com,DIRECT,Bra~sil,LOGIN
2998,2999,2026-01-05 10:11:29,user10152@example.com,DIRECT,Espana,BUG
2999,3000,2026-01-02 03:10:07,user10139@partner-mail.com,PARTNER, Canada,BUG
3000,3001,2026-01-17 15:47:42,user10088@example.com,DIRECT,Espa~na,BUG
3001,3002,2026-01-10 20:35:07,user10084@example.com,DIRECT,United States,BUG
3002,3003,2026-01-04 14:49:11,user10122@example.com,DIRECT,Mexico,HOWTO
3003,3004,2026-01-18 09:33:50,user10170@example.com,DIRECT, España ,LOGIN
3004,3005,2026-01-17 01:30:07,user10055@example.com,DIRECT,UNITED STATES,LOGIN
3005,3006,2026-01-13 06:31:44,user10197@alliances.net,PARTNER, España ,HOWTO
3006,3007,2026-01-03 20:34:21,user10043@example.com,DIRECT,UNITED STATES,LOGIN
3007,3008,2026-01-01 08:50:14,user10105@reseller.co,PARTNER,UNITED STATES,BUG
3008,3009,2026-01-01 00:57:06,user10068@example.com,DIRECT,CANADA ,BUG
3009,3010,2026-01-18 16:25:54,user10201@alliances.net,PARTNER,United States,HOWTO
3010,3011,2026-01-11 05:15:25,user10038@reseller.co,PARTNER,United States,BUG
3011,3012,2026-01-10 03:16:21,user10028@example.com,DIRECT,Bra~sil,BUG
3012,3013,2026-01-13 00:05:30,user10150@example.com,DIRECT,United States,BILLING
3013,3014,2026-01-11 03:53:11,user10036@reseller.co,PARTNER,CANADA ,LOGIN
3014,3015,2026-01-11 22:39:42,user10217@example.com,DIRECT,Espana,BUG
3015,3016,2026-01-18 15:35:28,user10168@example.com,DIRECT,Bra~sil,BILLING
3016,3017,2026-01-18 23:26:42,user10194@example.com,DIRECT,UNITED STATES,BUG
3017,3018,2026-01-11 21:27:47,user10067@example.com,DIRECT,Mexico,HOWTO
3018,3019,2026-01-12 23:22:14,user10164@example.com,DIRECT,UNITED STATES,BUG
3019,3020,2026-01-04 16:07:30,user10128@example.com,DIRECT, México ,BUG
3020,3021,2026-01-08 00:35:07,user10093@reseller.co,PARTNER, Canada,LOGIN
3021,3022,2026-01-08 22:40:53,user10109@example.com,DIRECT, España ,BILLING
3022,3023,2026-01-17 10:41:50,user10003@example.com,DIRECT,Me~xico,HOWTO
3023,3024,2026-01-14 06:47:38,user10032@example.com,DIRECT,España,LOGIN
3024,3025,2026-01-12 18:15:48,user10027@example.com,DIRECT,Brasil,HOWTO
3025,3026,2026-01-08 08:29:52,user10165@alliances.net,PARTNER,Mexico,BUG
3026,3027,2026-01-16 08:44:08,user10059@example.com,DIRECT, México ,HOWTO
3027,3028,2026-01-04 08:56:43,user10163@reseller.co,PARTNER,CANADA ,BILLING
3028,3029,2026-01-09 06:47:03,user10156@example.com,DIRECT, Canada,BUG
3029,3030,2026-01-08 08:36:31,user10031@example.com,DIRECT,España,BUG
3030,3031,2026-01-15 09:04:27,user10071@example.com,DIRECT, México ,BUG
3031,3032,2026-01-02 06:26:55,user10057@reseller.co,PARTNER,Espana,BILLING
3032,3033,2026-01-03 18:16:02,user10025@example.com,DIRECT, México ,BILLING
3033,3034,2026-01-02 19:01:32,user10176@example.com,DIRECT, España ,HOWTO
3034,3035,2026-01-13 13:28:50,user10081@alliances.net,PARTNER,Me~xico,LOGIN
3035,3036,2026-01-03 06:47:57,user10200@example.com,DIRECT, Canada,BUG
3036,3037,2026-01-17 11:09:36,user10185@example.com,DIRECT, España ,HOWTO
3037,3038,2026-01-10 09:59:33,user10191@example.com,DIRECT,United States,BILLING
3038,3039,2026-01-05 10:59:07,user10162@alliances.net,PARTNER,España,BILLING
3039,3040,2026-01-06 11:20:12,user10110@example.com,DIRECT, España ,BILLING
3040,3041,2026-01-04 05:36:44,user10093@alliances.net,PARTNER, Canada,LOGIN
3041,3042,2026-01-04 23:54:37,user10080@example.com,DIRECT,UNITED STATES,HOWTO
3042,3043,2026-01-02 16:15:02,user10138@example.com,DIRECT, España ,BUG
3043,3044,2026-01-14 07:54:22,user10097@example.com,DIRECT,Me~xico,BUG
3044,3045,2026-01-01 08:40:06,user10188@example.com,DIRECT,España,BILLING
3045,3046,2026-01-12 16:35:02,user10038@example.com,DIRECT,Bra~sil,BILLING
3046,3047,2026-01-11 16:06:02,user10080@reseller.co,PARTNER,Espana,BILLING
3047,3048,2026-01-15 07:51:48,user10109@partner-mail.com,PARTNER,Bra~sil,BILLING
3048,3049,2026-01-05 07:53:30,user10061@example.com,DIRECT,CANADA ,BILLING
3049,3050,2026-01-03 19:12:38,user10050@reseller.co,PARTNER,Me~xico,BILLING
3050,3051,2026-01-08 02:24:19,user10123@example.com,DIRECT,Bra~sil,BUG
3051,3052,2026-01-12 09:18:15,user10035@example.com,DIRECT,CANADA ,LOGIN
3052,3053,2026-01-05 17:15:33,user10171@example.com,DIRECT,Espa~na,LOGIN
3053,3054,2026-01-05 00:30:55,user10083@example.com,DIRECT,United States,LOGIN
3054,3055,2026-01-14 22:40:09,user10165@example.com,DIRECT,CANADA ,BUG
3055,3056,2026-01-09 12:33:15,user10014@example.com,DIRECT,Me~xico,LOGIN
3056,3057,2026-01-17 07:21:22,user10173@example.com,DIRECT,España,BILLING
3057,3058,2026-01-09 08:06:05,user10103@partner-mail.com,PARTNER,Mexico,LOGIN
3058,3059,2026-01-12 08:19:07,user10187@partner-mail.com,PARTNER,United States,BILLING
3059,3060,2026-01-11 06:21:11,user10153@example.com,DIRECT,UNITED STATES,LOGIN
3060,3061,2026-01-03 17:41:47,user10176@example.com,DIRECT,UNITED STATES,LOGIN
3061,3062,2026-01-11 07:01:22,user10143@reseller.co,PARTNER,Bra~sil,BILLING
3062,3063,2026-01-14 12:03:38,user10024@example.com,DIRECT,España,BUG
3063,3064,2026-01-17 00:02:47,user10214@alliances.net,PARTNER,México,BILLING
3064,3065,2026-01-01 01:50:43,user10086@example.com,DIRECT,España,HOWTO
3065,3066,2026-01-12 17:32:10,user10194@example.com,DIRECT,Espa~na,HOWTO
3066,3067,2026-01-10 09:13:19,user10111@reseller.co,PARTNER,Brasil,LOGIN
3067,3068,2026-01-07 13:08:41,user10139@example.com,DIRECT,México,BUG
3068,3069,2026-01-06 08:03:34,user10039@example.com,DIRECT,España,BILLING
3069,3070,2026-01-15 15:16:18,user10197@example.com,DIRECT,Me~xico,LOGIN
3070,3071,2026-01-09 21:18:32,user10174@example.com,DIRECT,Mexico,HOWTO
3071,3072,2026-01-03 13:40:05,user10097@example.com,DIRECT,CANADA ,LOGIN
3072,3073,2026-01-15 11:59:46,user10092@example.com,DIRECT,Brasil,BUG
3073,3074,2026-01-14 09:08:43,user10175@example.com,DIRECT,Bra~sil,HOWTO
3074,3075,2026-01-13 16:56:42,user10036@example.com,DIRECT,Bra~sil,BUG
3075,3076,2026-01-11 11:00:33,user10062@example.com,DIRECT, México ,LOGIN
3076,3077,2026-01-15 02:16:02,user10030@example.com,DIRECT,Bra~sil,LOGIN
3077,3078,2026-01-05 11:25:53,user10115@alliances.net,PARTNER,United States,BILLING
3078,3079,2026-01-16 22:40:26,user10081@example.com,DIRECT,México,HOWTO
3079,3080,2026-01-14 22:01:12,user10215@example.com,DIRECT,Brasil,BUG
3080,3081,2026-01-12 10:51:20,user10196@alliances.net,PARTNER, México ,BILLING
3081,3082,2026-01-03 08:21:40,user10131@example.com,DIRECT,United States,HOWTO
3082,3083,2026-01-06 23:40:52,user10168@example.com,DIRECT, México ,LOGIN
3083,3084,2026-01-01 03:39:29,user10111@example.com,DIRECT,Espana,HOWTO
3084,3085,2026-01-05 11:09:24,user10093@example.com,DIRECT,Espa~na,BILLING
3085,3086,2026-01-05 02:00:39,user10173@example.com,DIRECT,España,BILLING
3086,3087,2026-01-10 12:28:09,user10079@example.com,DIRECT,Me~xico,HOWTO
3087,3088,2026-01-10 08:05:39,user10068@example.com,DIRECT,United States,HOWTO
3088,3089,2026-01-14 15:52:40,user10031@example.com,DIRECT,Brasil,LOGIN
3089,3090,2026-01-12 13:44:10,user10182@example.com,DIRECT, Canada,HOWTO
3090,3091,2026-01-10 07:07:36,user10174@example.com,DIRECT,Espana,BILLING
3091,3092,2026-01-06 13:58:47,user10004@example.com,DIRECT, España ,BILLING
3092,3093,2026-01-13 12:40:31,user10185@example.com,DIRECT,Espa~na,HOWTO
3093,3094,2026-01-11 17:28:10,user10052@example.com,DIRECT,España,HOWTO
3094,3095,2026-01-12 12:29:07,user10195@example.com,DIRECT, Canada,BUG
3095,3096,2026-01-18 15:49:31,user10038@example.com,DIRECT,España,LOGIN
3096,3097,2026-01-02 10:00:29,user10034@partner-mail.com,PARTNER,México,BUG
3097,3098,2026-01-18 02:00:02,user10056@partner-mail.com,PARTNER,Mexico,BILLING
3098,3099,2026-01-17 18:55:48,user10205@example.com,DIRECT,Brasil,LOGIN
3099,3100,2026-01-13 09:21:11,user10208@alliances.net,PARTNER,United States,HOWTO
3100,3101,2026-01-10 02:23:13,user10145@reseller.co,PARTNER,España,BILLING
3101,3102,2026-01-06 08:53:21,user10005@example.com,DIRECT,Espa~na,BILLING
3102,3103,2026-01-08 18:37:04,user10135@reseller.co,PARTNER,Brasil,LOGIN
3103,3104,2026-01-09 02:42:31,user10065@example.com,DIRECT, España ,BUG
3104,3105,2026-01-08 05:49:36,user10160@example.com,DIRECT,Espa~na,LOGIN
3105,3106,2026-01-15 14:07:24,user10126@example.com,DIRECT,CANADA ,HOWTO
3106,3107,2026-01-09 01:42:08,user10192@example.com,DIRECT, México ,HOWTO
3107,3108,2026-01-16 18:35:28,user10154@example.com,DIRECT,Espa~na,BILLING
3108,3109,2026-01-16 12:28:10,user10069@example.com,DIRECT,España,LOGIN
3109,3110,2026-01-18 01:01:46,user10170@reseller.co,PARTNER, España ,HOWTO
3110,3111,2026-01-15 09:20:15,user10052@example.com,DIRECT,Mexico,BUG
3111,3112,2026-01-07 12:43:08,user10084@example.com,DIRECT, Canada,BUG
3112,3113,2026-01-06 02:30:58,user10051@example.com,DIRECT,Bra~sil,LOGIN
3113,3114,2026-01-07 02:52:06,user10048@partner-mail.com,PARTNER,CANADA ,HOWTO
3114,3115,2026-01-11 08:30:45,user10088@example.com,DIRECT, México ,HOWTO
3115,3116,2026-01-07 18:37:59,user10187@example.com,DIRECT,UNITED STATES,BUG
3116,3117,2026-01-14 11:15:16,user10097@example.com,DIRECT, Canada,HOWTO
3117,3118,2026-01-15 13:24:14,user10026@example.com,DIRECT,Espana,LOGIN
3118,3119,2026-01-07 09:58:00,user10165@example.com,DIRECT,España,BUG
3119,3120,2026-01-18 01:34:55,user10014@example.com,DIRECT,Mexico,HOWTO
3120,3121,2026-01-12 06:57:07,user10123@example.com,DIRECT,Espana,BUG
3121,3122,2026-01-11 12:22:44,user10050@partner-mail.com,PARTNER,Brasil,BUG
3122,3123,2026-01-12 18:56:30,user10198@example.com,DIRECT,México,BILLING
3123,3124,2026-01-08 05:46:58,user10108@example.com,DIRECT,Mexico,BILLING
3124,3125,2026-01-04 00:43:39,user10090@example.com,DIRECT,Bra~sil,LOGIN
3125,3126,2026-01-12 04:58:28,user10207@example.com,DIRECT, Canada,BUG
3126,3127,2026-01-05 21:39:51,user10100@reseller.co,PARTNER, España ,HOWTO
3127,3128,2026-01-08 16:00:45,user10160@alliances.net,PARTNER, España ,HOWTO
3128,3129,2026-01-08 09:20:50,user10095@partner-mail.com,PARTNER, España ,LOGIN
3129,3130,2026-01-11 09:42:31,user10124@example.com,DIRECT,Brasil,HOWTO
3130,3131,2026-01-17 08:38:40,user10109@partner-mail.com,PARTNER, España ,LOGIN
3131,3132,2026-01-04 22:16:38,user10114@example.com,DIRECT,Espa~na,BILLING
3132,3133,2026-01-13 02:17:19,user10095@example.com,DIRECT,México,HOWTO
3133,3134,2026-01-02 21:59:45,user10152@example.com,DIRECT,Espa~na,BILLING
3134,3135,2026-01-09 07:29:58,user10104@example.com,DIRECT,Espa~na,LOGIN
3135,3136,2026-01-08 20:28:41,user10137@example.com,DIRECT,CANADA ,BUG
3136,3137,2026-01-11 14:16:02,user10159@reseller.co,PARTNER, Canada,BUG
3137,3138,2026-01-05 09:50:50,user10073@example.com,DIRECT,Brasil,HOWTO
3138,3139,2026-01-14 19:54:16,user10037@alliances.net,PARTNER,México,BUG
3139,3140,2026-01-03 21:42:48,user10020@example.com,DIRECT, México ,LOGIN
3140,3141,2026-01-02 12:33:39,user10131@example.com,DIRECT,Bra~sil,LOGIN
3141,3142,2026-01-18 01:43:46,user10044@example.com,DIRECT,México,BUG
3142,3143,2026-01-09 23:06:14,user10078@example.com,DIRECT,España,BUG
3143,3144,2026-01-13 18:37:06,user10172@example.com,DIRECT,Bra~sil,BUG
3144,3145,2026-01-08 10:19:36,user10101@example.com,DIRECT,United States,BUG
3145,3146,2026-01-07 08:36:55,user10139@example.com,DIRECT,UNITED STATES,BUG
3146,3147,2026-01-03 00:44:27,user10032@example.com,DIRECT,México,BUG
3147,3148,2026-01-18 20:46:34,user10175@example.com,DIRECT,México,LOGIN
3148,3149,2026-01-07 09:28:36,user10130@alliances.net,PARTNER,Mexico,BUG
3149,3150,2026-01-02 00:42:45,user10009@alliances.net,PARTNER,Espana,BILLING
3150,3151,2026-01-17 01:44:50,user10103@example.com,DIRECT,Mexico,LOGIN
3151,3152,2026-01-07 13:48:17,user10198@example.com,DIRECT, España ,LOGIN
3152,3153,2026-01-03 19:38:34,user10103@example.com,DIRECT, México ,HOWTO
3153,3154,2026-01-16 01:40:13,user10084@example.com,DIRECT, Canada,BUG
3154,3155,2026-01-02 21:12:27,user10006@example.com,DIRECT,Espana,HOWTO
3155,3156,2026-01-18 07:04:16,user10203@example.com,DIRECT,Mexico,BUG
3156,3157,2026-01-18 02:14:18,user10049@example.com,DIRECT,España,HOWTO
3157,3158,2026-01-15 13:33:10,user10130@example.com,DIRECT, Canada,BUG
3158,3159,2026-01-07 04:02:10,user10093@example.com,DIRECT,Mexico,HOWTO
3159,3160,2026-01-04 03:20:05,user10120@reseller.co,PARTNER,Espa~na,LOGIN
3160,3161,2026-01-01 02:18:35,user10026@example.com,DIRECT,CANADA ,HOWTO
3161,3162,2026-01-11 16:39:43,user10179@example.com,DIRECT,Brasil,LOGIN
3162,3163,2026-01-06 11:44:41,user10035@alliances.net,PARTNER, España ,BUG
3163,3164,2026-01-02 12:18:23,user10137@example.com,DIRECT,México,BUG
3164,3165,2026-01-14 06:01:47,user10056@example.com,DIRECT,Brasil,LOGIN
3165,3166,2026-01-02 05:22:05,user10148@example.com,DIRECT, México ,BILLING
3166,3167,2026-01-16 08:01:05,user10020@reseller.co,PARTNER,Espana,BILLING
3167,3168,2026-01-16 12:54:35,user10034@example.com,DIRECT,México,BILLING
3168,3169,2026-01-14 07:54:26,user10198@example.com,DIRECT,UNITED STATES,BUG
3169,3170,2026-01-01 10:42:01,user10132@example.com,DIRECT,Brasil,BUG
3170,3171,2026-01-11 03:06:53,user10178@partner-mail.com,PARTNER,Mexico,BILLING
